tripduration.int32(),starttime.date(2006-01-02 15:04:05),stoptime.date(2006-01-02 15:04:05),start_station_id.string(),start_station_name.string(),start_station_latitude.auto(),start_station_longitude.auto(),end_station_id.string(),end_station_name.string(),end_station_latitude.auto(),end_station_longitude.auto(),bikeid.string(),usertype.string(),birth_year.auto(),gender.auto()
423,2015-03-26 07:45:52,2015-03-26 07:52:55,115,Porter Square Station,42.387995,-71.119084,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,801,Subscriber,1979,1
560,2015-03-26 07:46:26,2015-03-26 07:55:47,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,804,Subscriber,1977,1
304,2015-03-26 07:47:50,2015-03-26 07:52:54,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,900,Subscriber,1987,2
243,2015-03-26 07:51:25,2015-03-26 07:55:29,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1295,Customer,1978,1
467,2015-03-26 07:53:15,2015-03-26 08:01:02,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,679,Subscriber,1979,1
576,2015-03-26 07:55:01,2015-03-26 08:04:38,107,Ames St at Main St,42.3625,-71.08822,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,857,Subscriber,1992,2
323,2015-03-26 07:55:15,2015-03-26 08:00:39,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,1279,Customer,1987,2
534,2015-03-26 07:57:18,2015-03-26 08:06:13,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,1079,Subscriber,\N,0
516,2015-03-26 08:00:59,2015-03-26 08:09:35,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,882,Subscriber,1984,1
306,2015-03-26 08:02:47,2015-03-26 08:07:53,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,1279,Subscriber,1986,1
1416,2015-03-26 08:03:11,2015-03-26 08:26:48,115,Porter Square Station,42.387995,-71.119084,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,928,Subscriber,1978,1
340,2015-03-26 08:04:12,2015-03-26 08:09:52,115,Porter Square Station,42.387995,-71.119084,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,1302,Subscriber,1986,1
831,2015-03-26 08:04:51,2015-03-26 08:18:42,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,772,Customer,1984,1
658,2015-03-26 08:04:53,2015-03-26 08:15:51,145,Rindge Avenue - O'Neill Library,42.392766,-71.129042,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,800,Subscriber,1982,2
486,2015-03-26 08:06:19,2015-03-26 08:14:25,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,1080,Customer,1954,1
269,2015-03-26 08:09:55,2015-03-26 08:14:24,145,Rindge Avenue - O'Neill Library,42.392766,-71.129042,115,Porter Square Station,42.387995,-71.119084,878,Customer,1988,2
305,2015-03-26 08:14:37,2015-03-26 08:19:42,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,881,Customer,1983,1
234,2015-03-26 08:15:17,2015-03-26 08:19:12,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,702,Subscriber,1982,1
817,2015-03-26 08:15:59,2015-03-26 08:29:37,115,Porter Square Station,42.387995,-71.119084,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,878,Subscriber,1982,1
328,2015-03-26 08:16:12,2015-03-26 08:21:40,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,659,Customer,1987,1
965,2015-03-26 08:16:53,2015-03-26 08:32:58,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,661,Subscriber,1962,1
604,2015-03-26 08:17:05,2015-03-26 08:27:09,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,1110,Subscriber,1984,1
310,2015-03-26 08:18:36,2015-03-26 08:23:47,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,117,Binney St / Sixth St,42.366095,-71.086388,1264,Subscriber,1985,1
318,2015-03-26 08:20:33,2015-03-26 08:25:52,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,679,Customer,1962,2
478,2015-03-26 08:21:43,2015-03-26 08:29:42,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,874,Customer,1978,1
788,2015-03-26 08:22:31,2015-03-26 08:35:40,140,Danehy Park,42.388966,-71.132788,115,Porter Square Station,42.387995,-71.119084,1095,Subscriber,1975,1
383,2015-03-26 08:24:14,2015-03-26 08:30:38,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,638,Subscriber,1982,2
242,2015-03-26 08:24:31,2015-03-26 08:28:34,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,1080,Subscriber,1985,1
516,2015-03-26 08:24:53,2015-03-26 08:33:30,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1083,Subscriber,1979,1
221,2015-03-26 08:25:55,2015-03-26 08:29:36,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,107,Ames St at Main St,42.3625,-71.08822,1079,Subscriber,1985,1
924,2015-03-26 08:25:58,2015-03-26 08:41:23,142,Alewife Station at Russell Field,42.396105,-71.139459,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,1308,Subscriber,1985,2
252,2015-03-26 08:26:23,2015-03-26 08:30:36,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,1269,Customer,1985,1
227,2015-03-26 08:26:29,2015-03-26 08:30:16,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,1090,Customer,1983,2
295,2015-03-26 08:28:06,2015-03-26 08:33:02,107,Ames St at Main St,42.3625,-71.08822,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,799,Customer,1961,1
637,2015-03-26 08:28:51,2015-03-26 08:39:28,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,1312,Subscriber,\N,0
362,2015-03-26 08:29:19,2015-03-26 08:35:21,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,107,Ames St at Main St,42.3625,-71.08822,880,Customer,1984,1
548,2015-03-26 08:29:58,2015-03-26 08:39:07,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,690,Subscriber,1967,1
471,2015-03-26 08:30:04,2015-03-26 08:37:55,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,115,Porter Square Station,42.387995,-71.119084,1118,Customer,1971,1
373,2015-03-26 08:30:29,2015-03-26 08:36:42,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,650,Subscriber,1986,1
275,2015-03-26 08:32:49,2015-03-26 08:37:25,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,1091,Customer,1978,1
1921,2015-03-26 08:33:22,2015-03-26 09:05:24,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304347,-71.10057324171066,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,859,Subscriber,\N,0
284,2015-03-26 08:33:37,2015-03-26 08:38:22,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,769,Subscriber,1989,1
294,2015-03-26 08:34:04,2015-03-26 08:38:58,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,707,Subscriber,1990,1
394,2015-03-26 08:35:29,2015-03-26 08:42:03,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,1015,Customer,1970,1
294,2015-03-26 08:35:29,2015-03-26 08:40:23,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,117,Binney St / Sixth St,42.366095,-71.086388,762,Subscriber,1982,2
541,2015-03-26 08:35:35,2015-03-26 08:44:37,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,117,Binney St / Sixth St,42.366095,-71.086388,854,Subscriber,1969,1
339,2015-03-26 08:37:19,2015-03-26 08:42:59,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,908,Customer,1967,1
174,2015-03-26 08:37:36,2015-03-26 08:40:31,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304347,-71.10057324171066,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,853,Customer,1981,1
612,2015-03-26 08:37:42,2015-03-26 08:47:55,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,679,Subscriber,1971,2
444,2015-03-26 08:40:00,2015-03-26 08:47:25,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,875,Customer,1977,1
490,2015-03-26 08:43:22,2015-03-26 08:51:32,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,117,Binney St / Sixth St,42.366095,-71.086388,948,Subscriber,1965,2
452,2015-03-26 08:43:30,2015-03-26 08:51:03,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,1081,Subscriber,1988,1
455,2015-03-26 08:44:45,2015-03-26 08:52:20,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,851,Subscriber,1988,2
140,2015-03-26 08:47:19,2015-03-26 08:49:39,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,674,Customer,1990,1
1252,2015-03-26 08:47:25,2015-03-26 09:08:18,143,EF - North Point Park,42.369885,-71.069957,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304347,-71.10057324171066,957,Customer,1955,1
525,2015-03-26 08:48:10,2015-03-26 08:56:55,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,107,Ames St at Main St,42.3625,-71.08822,1269,Subscriber,1985,1
501,2015-03-26 08:48:15,2015-03-26 08:56:36,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,928,Subscriber,1987,1
648,2015-03-26 08:48:36,2015-03-26 08:59:24,115,Porter Square Station,42.387995,-71.119084,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,1118,Customer,1972,1
361,2015-03-26 08:49:13,2015-03-26 08:55:15,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,800,Subscriber,1979,2
738,2015-03-26 08:50:18,2015-03-26 09:02:36,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,665,Subscriber,1984,1
244,2015-03-26 08:53:06,2015-03-26 08:57:10,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,683,Subscriber,1956,1
463,2015-03-26 08:53:45,2015-03-26 09:01:28,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304347,-71.10057324171066,117,Binney St / Sixth St,42.366095,-71.086388,639,Subscriber,1985,1
252,2015-03-26 08:54:06,2015-03-26 08:58:18,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,1301,Customer,1987,2
292,2015-03-26 08:55:28,2015-03-26 09:00:21,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,751,Subscriber,1994,1
355,2015-03-26 08:58:41,2015-03-26 09:04:36,70,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,741,Customer,1970,1
446,2015-03-26 08:58:45,2015-03-26 09:06:12,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,784,Subscriber,1990,2
302,2015-03-26 08:59:01,2015-03-26 09:04:03,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,656,Subscriber,1978,1
316,2015-03-26 08:59:33,2015-03-26 09:04:49,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,117,Binney St / Sixth St,42.366095,-71.086388,1290,Customer,1987,1
371,2015-03-26 09:01:41,2015-03-26 09:07:53,107,Ames St at Main St,42.3625,-71.08822,143,EF - North Point Park,42.369885,-71.069957,876,Subscriber,1984,1
388,2015-03-26 09:01:41,2015-03-26 09:08:10,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,1118,Customer,1987,2
685,2015-03-26 09:02:36,2015-03-26 09:14:02,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,752,Subscriber,1985,2
579,2015-03-26 09:04:49,2015-03-26 09:14:29,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,984,Subscriber,1992,1
625,2015-03-26 09:05:14,2015-03-26 09:15:40,143,EF - North Point Park,42.369885,-71.069957,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,1139,Customer,1953,2
592,2015-03-26 09:07:51,2015-03-26 09:17:44,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,822,Customer,1981,1
459,2015-03-26 09:08:38,2015-03-26 09:16:17,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,803,Subscriber,1986,1
530,2015-03-26 09:09:47,2015-03-26 09:18:37,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,1308,Subscriber,1986,2
447,2015-03-26 09:09:55,2015-03-26 09:17:23,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,107,Ames St at Main St,42.3625,-71.08822,897,Subscriber,1989,2
783,2015-03-26 09:10:04,2015-03-26 09:23:08,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,143,EF - North Point Park,42.369885,-71.069957,926,Subscriber,1986,1
237,2015-03-26 09:12:07,2015-03-26 09:16:04,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,878,Subscriber,1984,1
332,2015-03-26 09:12:37,2015-03-26 09:18:10,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,870,Subscriber,1991,2
163,2015-03-26 09:13:49,2015-03-26 09:16:33,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,1275,Subscriber,1981,1
812,2015-03-26 09:14:10,2015-03-26 09:27:42,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,842,Customer,1989,1
1838,2015-03-26 09:15:05,2015-03-26 09:45:43,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,860,Subscriber,\N,0
641,2015-03-26 09:15:33,2015-03-26 09:26:15,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,763,Customer,1978,1
332,2015-03-26 09:21:34,2015-03-26 09:27:07,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,679,Subscriber,1974,2
424,2015-03-26 09:26:56,2015-03-26 09:34:00,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304347,-71.10057324171066,1005,Subscriber,1990,1
535,2015-03-26 09:31:39,2015-03-26 09:40:35,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1087,Subscriber,1986,1
190,2015-03-26 09:37:54,2015-03-26 09:41:05,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,107,Ames St at Main St,42.3625,-71.08822,1139,Subscriber,1979,1
315,2015-03-26 09:41:36,2015-03-26 09:46:52,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,1304,Subscriber,1989,2
388,2015-03-26 09:41:50,2015-03-26 09:48:18,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,107,Ames St at Main St,42.3625,-71.08822,1292,Subscriber,1983,1
576,2015-03-26 09:44:28,2015-03-26 09:54:05,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304347,-71.10057324171066,659,Subscriber,1987,1
1374,2015-03-26 09:46:37,2015-03-26 10:09:32,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,943,Subscriber,1983,2
848,2015-03-26 09:46:56,2015-03-26 10:01:04,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304347,-71.10057324171066,115,Porter Square Station,42.387995,-71.119084,764,Subscriber,1991,2
1661,2015-03-26 09:46:58,2015-03-26 10:14:40,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,142,Alewife Station at Russell Field,42.396105,-71.139459,1105,Customer,1968,1
590,2015-03-26 09:47:19,2015-03-26 09:57:10,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,842,Subscriber,1986,1
